#*** TO modes
# freq (cm1) abs Ipowder   abs I(XX)   abs I(XY)   abs I(XZ)   abs I(YY)   abs I(YZ)   abs I(ZZ)
3.58447e+01 8.71309e-12 4.25193e-14 3.66055e-15 3.66055e-15 4.25193e-14 3.66055e-15 4.25193e-14
3.60450e+01 8.72945e-12 4.26021e-14 3.66628e-15 3.66628e-15 4.26021e-14 3.66628e-15 4.26021e-14
3.62452e+01 8.74588e-12 4.26852e-14 3.67204e-15 3.67204e-15 4.26852e-14 3.67204e-15 4.26852e-14
3.64455e+01 8.76237e-12 4.27686e-14 3.67782e-15 3.67782e-15 4.27686e-14 3.67782e-15 4.27686e-14
3.66457e+01 8.77892e-12 4.28523e-14 3.68361e-15 3.68361e-15 4.28523e-14 3.68361e-15 4.28523e-14
3.68460e+01 8.79553e-12 4.29363e-14 3.68942e-15 3.68942e-15 4.29363e-14 3.68942e-15 4.29363e-14
3.70463e+01 8.81220e-12 4.30207e-14 3.69525e-15 3.69525e-15 4.30206e-14 3.69525e-15 4.30207e-14
3.72465e+01 8.82893e-12 4.31053e-14 3.70110e-15 3.70110e-15 4.31053e-14 3.70110e-15 4.31053e-14
3.74468e+01 8.84572e-12 4.31903e-14 3.70697e-15 3.70697e-15 4.31903e-14 3.70697e-15 4.31903e-14
3.76470e+01 8.86258e-12 4.32756e-14 3.71286e-15 3.71286e-15 4.32756e-14 3.71286e-15 4.32756e-14
3.78473e+01 8.87950e-12 4.33613e-14 3.71877e-15 3.71877e-15 4.33613e-14 3.71877e-15 4.33613e-14
3.80475e+01 8.89648e-12 4.34473e-14 3.72470e-15 3.72470e-15 4.34473e-14 3.72470e-15 4.34473e-14
3.82478e+01 8.91353e-12 4.35336e-14 3.73064e-15 3.73064e-15 4.35336e-14 3.73064e-15 4.35336e-14
3.84480e+01 8.93064e-12 4.36202e-14 3.73661e-15 3.73661e-15 4.36202e-14 3.73661e-15 4.36202e-14
3.86482e+01 8.94781e-12 4.37072e-14 3.74259e-15 3.74259e-15 4.37072e-14 3.74259e-15 4.37072e-14
3.88485e+01 8.96505e-12 4.37945e-14 3.74860e-15 3.74860e-15 4.37945e-14 3.74860e-15 4.37945e-14
3.90487e+01 8.98235e-12 4.38822e-14 3.75462e-15 3.75462e-15 4.38822e-14 3.75462e-15 4.38822e-14
3.92490e+01 8.99972e-12 4.39702e-14 3.76067e-15 3.76067e-15 4.39702e-14 3.76067e-15 4.39702e-14
3.94492e+01 9.01716e-12 4.40585e-14 3.76673e-15 3.76673e-15 4.40585e-14 3.76673e-15 4.40585e-14
3.96495e+01 9.03466e-12 4.41472e-14 3.77282e-15 3.77282e-15 4.41472e-14 3.77282e-15 4.41472e-14
3.98498e+01 9.05223e-12 4.42363e-14 3.77892e-15 3.77892e-15 4.42363e-14 3.77892e-15 4.42363e-14
4.00500e+01 9.06986e-12 4.43257e-14 3.78505e-15 3.78505e-15 4.43257e-14 3.78505e-15 4.43257e-14
4.02503e+01 9.08756e-12 4.44154e-14 3.79119e-15 3.79119e-15 4.44154e-14 3.79119e-15 4.44154e-14
4.04505e+01 9.10534e-12 4.45055e-14 3.79736e-15 3.79736e-15 4.45055e-14 3.79736e-15 4.45055e-14
4.06508e+01 9.12318e-12 4.45960e-14 3.80354e-15 3.80354e-15 4.45960e-14 3.80354e-15 4.45960e-14
4.08510e+01 9.14109e-12 4.46868e-14 3.80975e-15 3.80975e-15 4.46868e-14 3.80975e-15 4.46868e-14
4.10513e+01 9.15906e-12 4.47780e-14 3.81598e-15 3.81598e-15 4.47780e-14 3.81598e-15 4.47780e-14
4.12515e+01 9.17711e-12 4.48696e-14 3.82223e-15 3.82223e-15 4.48696e-14 3.82223e-15 4.48696e-14
4.14517e+01 9.19523e-12 4.49615e-14 3.82850e-15 3.82850e-15 4.49615e-14 3.82850e-15 4.49615e-14
4.16520e+01 9.21342e-12 4.50539e-14 3.83479e-15 3.83479e-15 4.50538e-14 3.83479e-15 4.50539e-14
4.18522e+01 9.23168e-12 4.51465e-14 3.84110e-15 3.84110e-15 4.51465e-14 3.84110e-15 4.51465e-14
4.20525e+01 9.25002e-12 4.52396e-14 3.84743e-15 3.84743e-15 4.52396e-14 3.84743e-15 4.52396e-14
4.22527e+01 9.26842e-12 4.53330e-14 3.85379e-15 3.85379e-15 4.53330e-14 3.85379e-15 4.53330e-14
4.24530e+01 9.28690e-12 4.54269e-14 3.86017e-15 3.86017e-15 4.54268e-14 3.86017e-15 4.54269e-14
