#Omega(cm-1)Im |eps|         Im |-1/eps|      Re |eps|         Reflectance      Absorption Coefficient 	
   228      8.09869e-01      5.60743e-03      1.19905e+01      3.05226e-01      4.83680e-01
   229      7.77853e-01      5.12796e-03      1.22916e+01      3.09903e-01      4.58865e-01
   230      7.63422e-01      4.80304e-03      1.25842e+01      3.14374e-01      4.45103e-01
   231      7.66500e-01      4.60854e-03      1.28738e+01      3.18726e-01      4.41851e-01
   232      7.88807e-01      4.53450e-03      1.31657e+01      3.23044e-01      4.49639e-01
   233      8.34369e-01      4.58398e-03      1.34656e+01      3.27416e-01      4.70269e-01
   234      9.10622e-01      4.77482e-03      1.37798e+01      3.31934e-01      5.07327e-01
   235      1.03057e+00      5.14518e-03      1.41151e+01      3.36704e-01      5.67224e-01
   236      1.21687e+00      5.76515e-03      1.44773e+01      3.41840e-01      6.61192e-01
   237      1.50951e+00      6.75950e-03      1.48673e+01      3.47438e-01      8.09040e-01
   238      1.97848e+00      8.35013e-03      1.52652e+01      3.53478e-01      1.04564e+00
   239      2.73463e+00      1.09264e-02      1.55820e+01      3.59475e-01      1.42805e+00
   240      3.87279e+00      1.50989e-02      1.55401e+01      3.63433e-01      2.01748e+00
   241      5.11274e+00      2.13480e-02      1.46067e+01      3.59812e-01      2.72786e+00
   242      5.38916e+00      2.79588e-02      1.27949e+01      3.41578e-01      3.05326e+00
   243      4.35434e+00      2.90363e-02      1.14456e+01      3.16073e-01      2.61788e+00
   244      3.09324e+00      2.31801e-02      1.11299e+01      3.01578e-01      1.90064e+00
   245      2.18752e+00      1.63724e-02      1.13501e+01      2.99571e-01      1.33743e+00
   246      1.61453e+00      1.15352e-02      1.17200e+01      3.03022e-01      9.73570e-01
   247      1.25344e+00      8.47282e-03      1.20982e+01      3.07876e-01      7.44686e-01
   248      1.01888e+00      6.53266e-03      1.24471e+01      3.12725e-01      5.97085e-01
   249      8.60907e-01      5.26208e-03      1.27618e+01      3.17199e-01      4.98381e-01
   250      7.50945e-01      4.39721e-03      1.30466e+01      3.21255e-01      4.30020e-01
   251      6.72272e-01      3.78690e-03      1.33069e+01      3.24940e-01      3.81221e-01
   252      6.14763e-01      3.34251e-03      1.35479e+01      3.28318e-01      3.45517e-01
   253      5.72072e-01      3.01024e-03      1.37737e+01      3.31448e-01      3.18890e-01
   254      5.40088e-01      2.75627e-03      1.39878e+01      3.34380e-01      2.98758e-01
   255      5.16070e-01      2.55861e-03      1.41927e+01      3.37154e-01      2.83409e-01
   256      4.98143e-01      2.40253e-03      1.43907e+01      3.39802e-01      2.71680e-01
   257      4.85000e-01      2.27790e-03      1.45835e+01      3.42348e-01      2.62760e-01
   258      4.75711e-01      2.17761e-03      1.47726e+01      3.44816e-01      2.56075e-01
   259      4.69612e-01      2.09654e-03      1.49591e+01      3.47220e-01      2.51213e-01
   260      4.66225e-01      2.03097e-03      1.51440e+01      3.49578e-01      2.47875e-01
   261      4.65212e-01      1.97817e-03      1.53283e+01      3.51899e-01      2.45846e-01
   262      4.66339e-01      1.93610e-03      1.55128e+01      3.54196e-01      2.44972e-01
   263      4.69460e-01      1.90330e-03      1.56982e+01      3.56478e-01      2.45151e-01
   264      4.74503e-01      1.87870e-03      1.58854e+01      3.58753e-01      2.46321e-01
   265      4.81467e-01      1.86159e-03      1.60748e+01      3.61031e-01      2.48458e-01
   266      4.90421e-01      1.85156e-03      1.62674e+01      3.63318e-01      2.51576e-01
   267      5.01522e-01      1.84853e-03      1.64638e+01      3.65623e-01      2.55731e-01
   268      5.15026e-01      1.85274e-03      1.66648e+01      3.67954e-01      2.61028e-01
   269      5.31330e-01      1.86481e-03      1.68713e+01      3.70320e-01      2.67636e-01
   270      5.51025e-01      1.88591e-03      1.70844e+01      3.72730e-01      2.75819e-01
   271      5.74994e-01      1.91793e-03      1.73052e+01      3.75198e-01      2.85973e-01
   272      6.04573e-01      1.96390e-03      1.75350e+01      3.77734e-01      2.98703e-01
   273      6.41827e-01      2.02860e-03      1.77757e+01      3.80357e-01      3.14951e-01
   274      6.90043e-01      2.11976e-03      1.80292e+01      3.83086e-01      3.36215e-01
   275      7.54637e-01      2.25012e-03      1.82977e+01      3.85941e-01      3.64969e-01
   276      8.44829e-01      2.44142e-03      1.85830e+01      3.88945e-01      4.05423e-01
   277      9.76707e-01      2.73156e-03      1.88841e+01      3.92096e-01      4.64922e-01
   278      1.17789e+00      3.18649e-03      1.91903e+01      3.95315e-01      5.56123e-01
   279      1.48859e+00      3.90863e-03      1.94584e+01      3.98258e-01      6.97770e-01
   280      1.92312e+00      4.97485e-03      1.95671e+01      3.99871e-01      8.98525e-01
   281      2.30870e+00      6.08397e-03      1.93428e+01      3.98351e-01      1.08430e+00
   282      2.27370e+00      6.24998e-03      1.89374e+01      3.94352e-01      1.07921e+00
   283      1.88830e+00      5.28223e-03      1.88127e+01      3.92462e-01      8.99727e-01
   284      1.51971e+00      4.17929e-03      1.90084e+01      3.93891e-01      7.20692e-01
   285      1.28046e+00      3.40678e-03      1.93446e+01      3.96928e-01      6.02082e-01
   286      1.14215e+00      2.92667e-03      1.97219e+01      4.00443e-01      5.31957e-01
   287      1.06680e+00      2.63110e-03      2.01078e+01      4.04037e-01      4.92107e-01
   288      1.03002e+00      2.44593e-03      2.04953e+01      4.07607e-01      4.70644e-01
   289      1.01787e+00      2.32805e-03      2.08850e+01      4.11144e-01      4.60740e-01
   290      1.02247e+00      2.25278e-03      2.12797e+01      4.14665e-01      4.58512e-01
   291      1.03929e+00      2.20565e-03      2.16821e+01      4.18191e-01      4.61711e-01
   292      1.06573e+00      2.17792e-03      2.20952e+01      4.21742e-01      4.69008e-01
   293      1.10029e+00      2.16411e-03      2.25215e+01      4.25335e-01      4.79612e-01
   294      1.14220e+00      2.16066e-03      2.29637e+01      4.28988e-01      4.93057e-01
   295      1.19112e+00      2.16524e-03      2.34242e+01      4.32712e-01      5.09088e-01
   296      1.24706e+00      2.17626e-03      2.39056e+01      4.36523e-01      5.27595e-01
   297      1.31029e+00      2.19263e-03      2.44105e+01      4.40431e-01      5.48570e-01
   298      1.38129e+00      2.21362e-03      2.49417e+01      4.44449e-01      5.72091e-01
   299      1.46077e+00      2.23872e-03      2.55023e+01      4.48590e-01      5.98307e-01
   300      1.54967e+00      2.26763e-03      2.60957e+01      4.52865e-01      6.27439e-01
   301      1.64916e+00      2.30017e-03      2.67255e+01      4.57288e-01      6.59786e-01
   302      1.76077e+00      2.33634e-03      2.73960e+01      4.61872e-01      6.95735e-01
   303      1.88640e+00      2.37628e-03      2.81120e+01      4.66632e-01      7.35788e-01
   304      2.02853e+00      2.42037e-03      2.88789e+01      4.71585e-01      7.80607e-01
   305      2.19043e+00      2.46935e-03      2.97027e+01      4.76746e-01      8.31085e-01
   306      2.37654e+00      2.52451e-03      3.05899e+01      4.82132e-01      8.88461e-01
   307      2.59266e+00      2.58777e-03      3.15463e+01      4.87751e-01      9.54365e-01
   308      2.84404e+00      2.65992e-03      3.25750e+01      4.93592e-01      1.03012e+00
   309      3.12688e+00      2.73332e-03      3.36780e+01      4.99632e-01      1.11373e+00
   310      3.42799e+00      2.79116e-03      3.48770e+01      5.05936e-01      1.19965e+00
   311      3.76011e+00      2.83663e-03      3.62135e+01      5.12668e-01      1.29119e+00
   312      4.15476e+00      2.88677e-03      3.77091e+01      5.19878e-01      1.39790e+00
   313      4.63312e+00      2.94709e-03      3.93781e+01      5.27561e-01      1.52513e+00
   314      5.21358e+00      3.01664e-03      4.12443e+01      5.35739e-01      1.67649e+00
   315      5.92083e+00      3.09403e-03      4.33425e+01      5.44462e-01      1.85664e+00
   316      6.79016e+00      3.17857e-03      4.57179e+01      5.53795e-01      2.07233e+00
   317      7.87191e+00      3.27011e-03      4.84279e+01      5.63822e-01      2.33303e+00
   318      9.23847e+00      3.36883e-03      5.15460e+01      5.74640e-01      2.65209e+00
   319      1.09960e+01      3.47516e-03      5.51658e+01      5.86370e-01      3.04849e+00
